Majority.protein.IDs	Protein.ID	Entry.Name	Gene.names	Protein.Length	Coverage	Organism	Protein.Existence	Description	Protein.Probability	Top.Peptide.Probability	razorUniqueCount	spectraCount	razorUniqueCount.MIAPACA_1	razorUniqueCount.MIAPACA_2	razorUniqueCount.MIAPACA_3	razorUniqueCount.MIAPACA_4	razorUniqueCount.MIAPACA_5	razorUniqueCount.MIAPACA_AG205_1	razorUniqueCount.MIAPACA_AG205_2	razorUniqueCount.MIAPACA_AG205_3	razorUniqueCount.MIAPACA_AG205_4	razorUniqueCount.MIAPACA_AG205_5	razorUniqueCount.PGRMC1_1	razorUniqueCount.PGRMC1_2	razorUniqueCount.PGRMC1_3	razorUniqueCount.PGRMC1_4	razorUniqueCount.PGRMC1_5	razorUniqueCount.PGRMC1_AG205_1	razorUniqueCount.PGRMC1_AG205_2	razorUniqueCount.PGRMC1_AG205_3	razorUniqueCount.PGRMC1_AG205_4	razorUniqueCount.PGRMC1_AG205_5	Indistinguishable.Proteins	Potential.contaminant	quantified	logFC_PGRMC1__vs__MIAPACA	AveExpr_PGRMC1__vs__MIAPACA	t_PGRMC1__vs__MIAPACA	P.Value_PGRMC1__vs__MIAPACA	adj.P.Val_PGRMC1__vs__MIAPACA	B_PGRMC1__vs__MIAPACA	logFC_PGRMC1_AG205__vs__MIAPACA_AG205	AveExpr_PGRMC1_AG205__vs__MIAPACA_AG205	t_PGRMC1_AG205__vs__MIAPACA_AG205	P.Value_PGRMC1_AG205__vs__MIAPACA_AG205	adj.P.Val_PGRMC1_AG205__vs__MIAPACA_AG205	B_PGRMC1_AG205__vs__MIAPACA_AG205	logFC_PGRMC1__vs__PGRMC1_AG205	AveExpr_PGRMC1__vs__PGRMC1_AG205	t_PGRMC1__vs__PGRMC1_AG205	P.Value_PGRMC1__vs__PGRMC1_AG205	adj.P.Val_PGRMC1__vs__PGRMC1_AG205	B_PGRMC1__vs__PGRMC1_AG205	logFC_MIAPACA__vs__MIAPACA_AG205	AveExpr_MIAPACA__vs__MIAPACA_AG205	t_MIAPACA__vs__MIAPACA_AG205	P.Value_MIAPACA__vs__MIAPACA_AG205	adj.P.Val_MIAPACA__vs__MIAPACA_AG205	B_MIAPACA__vs__MIAPACA_AG205	TotalIntensity_MIAPACA_1	TotalIntensity_MIAPACA_2	TotalIntensity_MIAPACA_3	TotalIntensity_MIAPACA_4	TotalIntensity_MIAPACA_5	TotalIntensity_MIAPACA_AG205_1	TotalIntensity_MIAPACA_AG205_2	TotalIntensity_MIAPACA_AG205_3	TotalIntensity_MIAPACA_AG205_4	TotalIntensity_MIAPACA_AG205_5	TotalIntensity_PGRMC1_1	TotalIntensity_PGRMC1_2	TotalIntensity_PGRMC1_3	TotalIntensity_PGRMC1_4	TotalIntensity_PGRMC1_5	TotalIntensity_PGRMC1_AG205_1	TotalIntensity_PGRMC1_AG205_2	TotalIntensity_PGRMC1_AG205_3	TotalIntensity_PGRMC1_AG205_4	TotalIntensity_PGRMC1_AG205_5	UniqueIntensity_MIAPACA_1	UniqueIntensity_MIAPACA_2	UniqueIntensity_MIAPACA_3	UniqueIntensity_MIAPACA_4	UniqueIntensity_MIAPACA_5	UniqueIntensity_MIAPACA_AG205_1	UniqueIntensity_MIAPACA_AG205_2	UniqueIntensity_MIAPACA_AG205_3	UniqueIntensity_MIAPACA_AG205_4	UniqueIntensity_MIAPACA_AG205_5	UniqueIntensity_PGRMC1_1	UniqueIntensity_PGRMC1_2	UniqueIntensity_PGRMC1_3	UniqueIntensity_PGRMC1_4	UniqueIntensity_PGRMC1_5	UniqueIntensity_PGRMC1_AG205_1	UniqueIntensity_PGRMC1_AG205_2	UniqueIntensity_PGRMC1_AG205_3	UniqueIntensity_PGRMC1_AG205_4	UniqueIntensity_PGRMC1_AG205_5	Intensity_MIAPACA_1	Intensity_MIAPACA_2	Intensity_MIAPACA_3	Intensity_MIAPACA_4	Intensity_MIAPACA_5	Intensity_MIAPACA_AG205_1	Intensity_MIAPACA_AG205_2	Intensity_MIAPACA_AG205_3	Intensity_MIAPACA_AG205_4	Intensity_MIAPACA_AG205_5	Intensity_PGRMC1_1	Intensity_PGRMC1_2	Intensity_PGRMC1_3	Intensity_PGRMC1_4	Intensity_PGRMC1_5	Intensity_PGRMC1_AG205_1	Intensity_PGRMC1_AG205_2	Intensity_PGRMC1_AG205_3	Intensity_PGRMC1_AG205_4	Intensity_PGRMC1_AG205_5	LFQIntensity_MIAPACA_1	LFQIntensity_MIAPACA_2	LFQIntensity_MIAPACA_3	LFQIntensity_MIAPACA_4	LFQIntensity_MIAPACA_5	LFQIntensity_MIAPACA_AG205_1	LFQIntensity_MIAPACA_AG205_2	LFQIntensity_MIAPACA_AG205_3	LFQIntensity_MIAPACA_AG205_4	LFQIntensity_MIAPACA_AG205_5	LFQIntensity_PGRMC1_1	LFQIntensity_PGRMC1_2	LFQIntensity_PGRMC1_3	LFQIntensity_PGRMC1_4	LFQIntensity_PGRMC1_5	LFQIntensity_PGRMC1_AG205_1	LFQIntensity_PGRMC1_AG205_2	LFQIntensity_PGRMC1_AG205_3	LFQIntensity_PGRMC1_AG205_4	LFQIntensity_PGRMC1_AG205_5	ImputedIntensity_MIAPACA_1	ImputedIntensity_MIAPACA_2	ImputedIntensity_MIAPACA_3	ImputedIntensity_MIAPACA_4	ImputedIntensity_MIAPACA_5	ImputedIntensity_MIAPACA_AG205_1	ImputedIntensity_MIAPACA_AG205_2	ImputedIntensity_MIAPACA_AG205_3	ImputedIntensity_MIAPACA_AG205_4	ImputedIntensity_MIAPACA_AG205_5	ImputedIntensity_PGRMC1_1	ImputedIntensity_PGRMC1_2	ImputedIntensity_PGRMC1_3	ImputedIntensity_PGRMC1_4	ImputedIntensity_PGRMC1_5	ImputedIntensity_PGRMC1_AG205_1	ImputedIntensity_PGRMC1_AG205_2	ImputedIntensity_PGRMC1_AG205_3	ImputedIntensity_PGRMC1_AG205_4	ImputedIntensity_PGRMC1_AG205_5
sp|Q13616|CUL1_HUMAN	Q13616	CUL1_HUMAN	CUL1	776	9.5	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cullin-1	0.9927	0.999	1	10	1	0	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13618|CUL3_HUMAN	Q13618	CUL3_HUMAN	CUL3	768	14.2	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cullin-3	1	0.9988	3	6	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13625|ASPP2_HUMAN	Q13625	ASPP2_HUMAN	TP53BP2	1128	11	Homo sapiens OX=9606	1:Experimental evidence at protein level	Apoptosis-stimulating of p53 protein 2	0.9927	0.999	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13627|DYR1A_HUMAN	Q13627	DYR1A_HUMAN	DYRK1A	763	12.7	Homo sapiens OX=9606	1:Experimental evidence at protein level	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	1	0.999	3	17	1	1	1	1	1	0	0	0	1	1	2	1	1	2	1	1	1	0	0	1				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0854953136188	NA	NA	26.196192069821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0854953136188	NA	NA	26.196192069821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0854953136188	NA	NA	26.196192069821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.0854953136188	NA	NA	26.196192069821	NA	NA	NA	NA	NA	NA
sp|Q13637|RAB32_HUMAN	Q13637	RAB32_HUMAN	RAB32	225	28	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-32	1	0.999	2	21	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9429253707089	26.5804539894618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9429253707089	26.5804539894618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9429253707089	26.5804539894618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9429253707089	26.5804539894618	NA
sp|Q13724|MOGS_HUMAN	Q13724	MOGS_HUMAN	MOGS	837	36.8	Homo sapiens OX=9606	1:Experimental evidence at protein level	Mannosyl-oligosaccharide glucosidase	1	0.999	15	163	9	5	7	7	11	8	8	9	8	9	7	8	5	8	6	13	8	7	10	10			+	-0.0489250900563789	27.2623778683585	-0.628712830888066	0.544756938359513	0.624674174269589	-7.75552059331879	0.260073713978372	27.1919914837711	3.32541368585778	0.00841568527220798	0.0287958387627357	-3.60218666545163	-0.08411301742996	27.2799718320453	-0.869925587207042	0.405954672916735	0.524050577765239	-7.33721938653694	0.224885786604798	27.1743975200843	3.89111144111704	0.00349584626466388	0.00897126812498079	-2.9141997602148	27.3493163289355	27.2680032179764	27.2722940402266	27.3057707860887	27.2388176937064	27.1161275356716	27.102639256795	27.0171737211344	27.1176652933272	26.9561673269816	27.4669865440525	27.1757173519264	27.2873272807401	27.1214117843044	27.1381336556283	27.2822908309981	27.2648266984892	27.2914149560479	27.2520460266279	27.5195631916385	27.3493163289355	27.2680032179764	27.2722940402266	27.3057707860887	27.2388176937064	27.1161275356716	27.102639256795	27.0171737211344	27.1176652933272	26.9561673269816	27.4669865440525	27.1757173519264	27.2873272807401	27.1214117843044	27.1381336556283	27.2822908309981	27.2648266984892	27.2914149560479	27.2520460266279	27.5195631916385	27.3493163289355	27.2680032179764	27.2722940402266	27.3057707860887	27.2388176937064	27.1161275356716	27.102639256795	27.0171737211344	27.1176652933272	26.9561673269816	27.4669865440525	27.1757173519264	27.2873272807401	27.1214117843044	27.1381336556283	27.2822908309981	27.2648266984892	27.2914149560479	27.2520460266279	27.5195631916385	27.3493163289355	27.2680032179764	27.2722940402266	27.3057707860887	27.2388176937064	27.1161275356716	27.102639256795	27.0171737211344	27.1176652933272	26.9561673269816	27.4669865440525	27.1757173519264	27.2873272807401	27.1214117843044	27.1381336556283	27.2822908309981	27.2648266984892	27.2914149560479	27.2520460266279	27.5195631916385	27.3493163289355	27.2680032179764	27.2722940402266	27.3057707860887	27.2388176937064	27.1161275356716	27.102639256795	27.0171737211344	27.1176652933272	26.9561673269816	27.4669865440525	27.1757173519264	27.2873272807401	27.1214117843044	27.1381336556283	27.2822908309981	27.2648266984892	27.2914149560479	27.2520460266279	27.5195631916385
sp|Q13769|THOC5_HUMAN	Q13769	THOC5_HUMAN	THOC5	683	10.5	Homo sapiens OX=9606	1:Experimental evidence at protein level	THO complex subunit 5 homolog	0.976	0.997	1	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13772|NCOA4_HUMAN	Q13772	NCOA4_HUMAN	NCOA4	614	24.8	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nuclear receptor coactivator 4	1	0.999	7	21	0	0	0	0	0	2	1	2	1	2	0	0	0	0	0	3	2	5	3	0			+	-0.840836660260173	24.1112375343313	-2.69447604328747	0.0240574006231595	0.0462684093249027	-5.00550822213111	0.599671775653913	25.5179142347148	0.759875858932287	0.46606483309111	0.601988869456634	-7.31764057503101	-2.1269309183405	24.7542846633715	-3.24348951929657	0.00951509966914026	0.0278586423302663	-3.84254821756475	-0.686422482426412	24.8748671056746	-1.27530670501568	0.233361174542354	0.313834649424592	-7.03968887055361	NA	NA	NA	NA	NA	26.3062701966679	NA	26.0109258570101	NA	26.0545682178089	NA	NA	NA	NA	NA	26.6630996235993	26.2101576346402	25.9884843821432	26.8931949533804	NA	NA	NA	NA	NA	NA	26.3062701966679	NA	26.0109258570101	NA	26.0545682178089	NA	NA	NA	NA	NA	26.6630996235993	26.2101576346402	25.9884843821432	26.8931949533804	NA	NA	NA	NA	NA	NA	26.3062701966679	NA	26.0109258570101	NA	26.0545682178089	NA	NA	NA	NA	NA	26.6630996235993	26.2101576346402	25.9884843821432	26.8931949533804	NA	NA	NA	NA	NA	NA	26.3062701966679	NA	26.0109258570101	NA	26.0545682178089	NA	NA	NA	NA	NA	26.6630996235993	26.2101576346402	25.9884843821432	26.8931949533804	NA	24.8116246884782	24.5037632777031	24.0953702631475	24.8424547418881	24.4050663510902	26.3062701966679	24.0161512028071	26.0109258570101	23.7024762601452	26.0545682178089	23.1186209900252	23.6005150248311	22.9888859428299	24.201551519438	24.544522543882	26.6630996235993	26.2101576346402	25.9884843821432	26.8931949533804	23.3338140189455
sp|Q13813|SPTN1_HUMAN	Q13813	SPTN1_HUMAN	SPTAN1	2472	64.2	Homo sapiens OX=9606	1:Experimental evidence at protein level	Spectrin alpha chain, non-erythrocytic 1	1	0.999	116	1520	18	16	14	13	16	98	91	86	92	112	155	169	158	163	183	31	19	27	26	33			+	3.41462009982386	28.8678499945847	44.1800533733459	4.50856861378914e-12	1.76627393723963e-09	18.3387146209636	-1.5771697231118	28.5649483978448	-17.7294281148169	1.64632623737278e-08	1.42823973257242e-06	10.3200830957311	2.79879650820769	29.1757617903928	28.9403442103022	1.58602636629152e-10	1.68911808010047e-08	14.9086915733319	-2.19299331472797	28.2570366020367	-30.7878316825467	1.27667113656238e-10	3.62574602783717e-08	15.170648097426	27.085575706494	27.3253301624714	27.2036446263652	27.1005633738489	27.0875858541843	29.4125278455826	29.2495439052982	29.2893996512584	29.4006971923622	29.4154977025023	30.5430344188969	30.5345825197847	30.5484862272412	30.4913012991382	30.7583957574221	27.745640373406	27.5700553405862	27.8458984922963	27.7466668462705	27.9735566288856	27.085575706494	27.3253301624714	27.2036446263652	27.1005633738489	27.0875858541843	29.4125278455826	29.2495439052982	29.2893996512584	29.4006971923622	29.4154977025023	30.5430344188969	30.5345825197847	30.5484862272412	30.4913012991382	30.7583957574221	27.745640373406	27.5700553405862	27.8458984922963	27.7466668462705	27.9735566288856	27.085575706494	27.3253301624714	27.2036446263652	27.1005633738489	27.0875858541843	29.4125278455826	29.2495439052982	29.2893996512584	29.4006971923622	29.4154977025023	30.5430344188969	30.5345825197847	30.5484862272412	30.4913012991382	30.7583957574221	27.745640373406	27.5700553405862	27.8458984922963	27.7466668462705	27.9735566288856	27.085575706494	27.3253301624714	27.2036446263652	27.1005633738489	27.0875858541843	29.4125278455826	29.2495439052982	29.2893996512584	29.4006971923622	29.4154977025023	30.5430344188969	30.5345825197847	30.5484862272412	30.4913012991382	30.7583957574221	27.745640373406	27.5700553405862	27.8458984922963	27.7466668462705	27.9735566288856	27.085575706494	27.3253301624714	27.2036446263652	27.1005633738489	27.0875858541843	29.4125278455826	29.2495439052982	29.2893996512584	29.4006971923622	29.4154977025023	30.5430344188969	30.5345825197847	30.5484862272412	30.4913012991382	30.7583957574221	27.745640373406	27.5700553405862	27.8458984922963	27.7466668462705	27.9735566288856
sp|Q13838|DX39B_HUMAN	Q13838	DX39B_HUMAN	DDX39B	428	28	Homo sapiens OX=9606	1:Experimental evidence at protein level	Spliceosome RNA helicase DDX39B	1	0.999	6	36	4	3	3	2	2	1	2	2	2	3	2	1	2	1	2	1	0	1	1	1			+	-1.89515411805557	25.4620876933488	-3.79323705392196	0.00405935159375987	0.00979764180703516	-3.17122947438633	-1.21462915814562	24.4165043884652	-2.04914603317037	0.0695617090772117	0.142467731090828	-5.71288011397497	0.705320824928584	24.1618502218567	1.33838165879785	0.212166571823432	0.317133191567656	-6.83389133685378	1.38584578483853	25.7167418599573	2.43914955112957	0.0367841175503175	0.0658426078449947	-5.32862135134991	26.2433929422057	26.3902623887089	26.2902611891444	26.7824333862099	26.3419738556139	NA	NA	26.0647892991971	25.890899915332	26.0438863789296	25.6399718070926	NA	NA	NA	25.8697039667632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.2433929422057	26.3902623887089	26.2902611891444	26.7824333862099	26.3419738556139	NA	NA	26.0647892991971	25.890899915332	26.0438863789296	25.6399718070926	NA	NA	NA	25.8697039667632	NA	NA	NA	NA	NA	26.2433929422057	26.3902623887089	26.2902611891444	26.7824333862099	26.3419738556139	NA	NA	26.0647892991971	25.890899915332	26.0438863789296	25.6399718070926	NA	NA	NA	25.8697039667632	NA	NA	NA	NA	NA	26.2433929422057	26.3902623887089	26.2902611891444	26.7824333862099	26.3419738556139	23.7204306022712	23.3990886419603	26.0647892991971	25.890899915332	26.0438863789296	25.6399718070926	23.7059062996042	24.1129684673033	23.2440026308416	25.8697039667632	23.2443113094591	23.6821536503899	24.4760944957876	23.5554887620203	24.0879008293051
sp|Q13868|EXOS2_HUMAN	Q13868	EXOS2_HUMAN	EXOSC2	293	25.9	Homo sapiens OX=9606	1:Experimental evidence at protein level	Exosome complex component RRP4	0.9927	0.999	1	11	1	2	1	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13888|TF2H2_HUMAN	Q13888	TF2H2_HUMAN	GTF2H2	395	10.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	General transcription factor IIH subunit 2	0.9914	0.999	1	13	0	1	0	0	0	1	2	1	0	0	1	1	0	1	0	1	2	1	0	1	sp|Q6P1K8|T2H2L_HUMAN			NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q13895|BYST_HUMAN	Q13895	BYST_HUMAN	BYSL	437	23.1	Homo sapiens OX=9606	1:Experimental evidence at protein level	Bystin	0.9974	0.999	2	7	2	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q14008|CKAP5_HUMAN	Q14008	CKAP5_HUMAN	CKAP5	2032	20.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cytoskeleton-associated protein 5	1	0.999	14	58	9	6	6	6	6	2	2	2	0	1	0	1	1	0	0	4	3	3	0	6			+	-2.98296726858278	25.2937455528439	-28.3367804988596	2.65922439247509e-10	2.26565918238878e-08	14.4593850348332	0.66441856678825	25.7334373029751	1.10802091101509	0.295553525453233	0.429712634276715	-6.99012620832331	-2.26338466781672	24.9339542524609	-5.4936771866616	0.000325985457963455	0.00196978446939619	-0.287367130581456	1.3840011675543	26.0932286033581	3.07565258492357	0.0128494846778893	0.02750693704915	-4.26732740776083	26.8609229058538	26.8744462596773	26.7177089466208	26.9077003836526	26.5653674398719	26.1174324194884	26.1852709315057	26.1523540157579	NA	NA	NA	NA	NA	NA	NA	26.4760487624423	26.45141274396	26.5237744212378	NA	26.5504491283828	26.8609229058538	26.8744462596773	26.7177089466208	26.9077003836526	26.5653674398719	26.1174324194884	26.1852709315057	26.1523540157579	NA	NA	NA	NA	NA	NA	NA	26.4760487624423	26.45141274396	26.5237744212378	NA	26.5504491283828	26.8609229058538	26.8744462596773	26.7177089466208	26.9077003836526	26.5653674398719	26.1174324194884	26.1852709315057	26.1523540157579	NA	NA	NA	NA	NA	NA	NA	26.4760487624423	26.45141274396	26.5237744212378	NA	26.5504491283828	26.8609229058538	26.8744462596773	26.7177089466208	26.9077003836526	26.5653674398719	26.1174324194884	26.1852709315057	26.1523540157579	NA	NA	NA	NA	NA	NA	NA	26.4760487624423	26.45141274396	26.5237744212378	NA	26.5504491283828	26.8609229058538	26.8744462596773	26.7177089466208	26.9077003836526	26.5653674398719	26.1174324194884	26.1852709315057	26.1523540157579	24.672945538528	23.8781371926248	23.7140867453416	24.0422775655864	23.8723178803914	23.8119424581343	23.5706849433087	26.4760487624423	26.45141274396	26.5237744212378	24.3265478758233	26.5504491283828
sp|Q14011|CIRBP_HUMAN	Q14011	CIRBP_HUMAN	CIRBP	172	43	Homo sapiens OX=9606	1:Experimental evidence at protein level	Cold-inducible RNA-binding protein	1	0.999	3	38	4	4	4	2	3	1	0	1	1	0	2	3	4	3	2	1	0	1	1	1			+	-0.108449229730855	25.760768050479	-1.07377230227308	0.310152526326878	0.399169112432779	-7.36843287248246	0.505318373879422	23.9199076497185	1.60008758121324	0.142795225911907	0.249818341841775	-6.37783240862722	1.53397659895539	24.9395551361359	6.33552201306047	0.00011058426018573	0.000778659418828443	0.871457186545866	2.14774420256568	24.7411205640616	9.4211479539535	4.89860728198267e-06	4.21577111540326e-05	4.14539262510675	25.6661563748881	25.9519428435414	25.8936929572884	25.8628755879854	25.700295563019	NA	NA	NA	NA	NA	25.9145620527809	25.7506673276584	25.7500234389281	25.685001850277	25.4324625084237	NA	NA	NA	NA	NA	25.6661563748881	25.9519428435414	25.8936929572884	25.8628755879854	25.700295563019	NA	NA	NA	NA	NA	25.9145620527809	25.7506673276584	25.7500234389281	25.685001850277	25.4324625084237	NA	NA	NA	NA	NA	25.6661563748881	25.9519428435414	25.8936929572884	25.8628755879854	25.700295563019	NA	NA	NA	NA	NA	25.9145620527809	25.7506673276584	25.7500234389281	25.685001850277	25.4324625084237	NA	NA	NA	NA	NA	25.6661563748881	25.9519428435414	25.8936929572884	25.8628755879854	25.700295563019	NA	NA	NA	NA	NA	25.9145620527809	25.7506673276584	25.7500234389281	25.685001850277	25.4324625084237	NA	NA	NA	NA	NA	25.6661563748881	25.9519428435414	25.8936929572884	25.8628755879854	25.700295563019	24.1087850731081	23.4129437161248	24.333841541947	23.3383481832006	23.1423237995135	25.9145620527809	25.7506673276584	25.7500234389281	25.685001850277	25.4324625084237	25.0446659027191	24.1534990931465	23.6531702555145	24.2104563625344	23.8010425693766
